flag_type,provider_id,hcpcs_code,state,month,service_category,benchmark_band,utilization_count,contract_to_medicare_ratio,dollar_variance,total_financial_variance
Overpayment,PRV051,80053,VA,2025-08,Lab,above_120_percent,37,1.2134027325959662,3.2799999999999994,121.35999999999997
Overpayment,PRV008,80053,PA,2024-01,Lab,above_120_percent,40,1.2197244379985497,3.030000000000001,121.20000000000005
Overpayment,PRV051,93000,VA,2025-04,Diagnostic,above_120_percent,17,1.3079584775086504,7.119999999999997,121.03999999999996
Overpayment,PRV036,93000,VA,2025-02,Diagnostic,above_120_percent,19,1.2540885520542482,6.370000000000001,121.03000000000002
Overpayment,PRV018,93000,VA,2024-06,Diagnostic,above_120_percent,13,1.434640522875817,9.309999999999999,121.02999999999999
Overpayment,PRV032,93000,NC,2024-12,Diagnostic,above_120_percent,25,1.2093425605536332,4.84,121.0
Overpayment,PRV002,93000,NC,2025-01,Diagnostic,above_120_percent,14,1.3728373702422143,8.619999999999997,120.67999999999996
Overpayment,PRV018,93000,VA,2025-10,Diagnostic,above_120_percent,15,1.3785310734463279,8.040000000000003,120.60000000000004
Overpayment,PRV020,93000,NC,2025-07,Diagnostic,above_120_percent,22,1.2314189189189189,5.48,120.56
Overpayment,PRV041,93000,NC,2024-11,Diagnostic,above_120_percent,23,1.2086158755484644,5.23,120.29
Overpayment,PRV028,93000,VA,2025-12,Diagnostic,above_120_percent,20,1.280578898225957,6.009999999999998,120.19999999999996
Overpayment,PRV046,80053,NC,2025-07,Lab,above_120_percent,42,1.2160120845921452,2.860000000000001,120.12000000000005
Overpayment,PRV031,93000,PA,2024-03,Diagnostic,above_120_percent,19,1.2520941364180296,6.32,120.08000000000001
Overpayment,PRV030,71046,NC,2024-03,Imaging,above_120_percent,16,1.2284495887907403,7.5,120.0
Overpayment,PRV028,93000,VA,2025-06,Diagnostic,above_120_percent,20,1.280112044817927,6.0,120.0
Overpayment,PRV051,93000,VA,2024-11,Diagnostic,above_120_percent,23,1.2452919020715632,5.210000000000001,119.83000000000001
Overpayment,PRV007,93000,FL,2024-01,Diagnostic,above_120_percent,23,1.2452919020715632,5.210000000000001,119.83000000000001
Overpayment,PRV002,93000,NC,2024-02,Diagnostic,above_120_percent,17,1.2972972972972974,7.039999999999999,119.67999999999998
Overpayment,PRV028,93000,VA,2024-06,Diagnostic,above_120_percent,27,1.2085687382297554,4.430000000000003,119.61000000000008
Overpayment,PRV020,80053,NC,2024-09,Lab,100_to_120_percent,52,1.1667875271936186,2.3000000000000007,119.60000000000004
Overpayment,PRV033,93000,FL,2025-03,Diagnostic,above_120_percent,20,1.2791783380018673,5.979999999999997,119.59999999999994
Overpayment,PRV059,80053,VA,2025-04,Lab,100_to_120_percent,48,1.1662216288384513,2.4899999999999984,119.51999999999992
Overpayment,PRV021,93000,FL,2024-11,Diagnostic,above_120_percent,21,1.246107266435986,5.689999999999998,119.48999999999995
Overpayment,PRV008,80053,PA,2024-09,Lab,above_120_percent,42,1.214501510574018,2.839999999999998,119.27999999999992
Overpayment,PRV008,93000,PA,2025-10,Diagnostic,above_120_percent,18,1.279560810810811,6.620000000000001,119.16000000000003
Overpayment,PRV044,93000,MD,2025-01,Diagnostic,above_120_percent,20,1.2801318267419963,5.950000000000003,119.00000000000006
Overpayment,PRV028,93000,VA,2025-06,Diagnostic,above_120_percent,18,1.2636617471080973,6.609999999999999,118.97999999999999
Overpayment,PRV041,80053,NC,2024-10,Lab,above_120_percent,39,1.2187948350071736,3.049999999999999,118.94999999999996
Overpayment,PRV022,80053,PA,2024-10,Lab,100_to_120_percent,51,1.168474331164136,2.33,118.83
Overpayment,PRV016,93000,PA,2024-04,Diagnostic,above_120_percent,19,1.2703287197231834,6.25,118.75
Overpayment,PRV020,93000,NC,2025-01,Diagnostic,above_120_percent,22,1.2331314878892734,5.390000000000001,118.58000000000001
Overpayment,PRV016,71046,PA,2024-02,Imaging,above_120_percent,15,1.2403289674078586,7.890000000000001,118.35000000000001
Overpayment,PRV041,71046,NC,2025-09,Imaging,above_120_percent,15,1.2222849083215794,7.8799999999999955,118.19999999999993
Overpayment,PRV051,93000,VA,2025-08,Diagnostic,above_120_percent,20,1.2759103641456582,5.909999999999997,118.19999999999993
Overpayment,PRV032,80053,NC,2025-04,Lab,100_to_120_percent,49,1.1747643219724437,2.41,118.09
Overpayment,PRV032,71046,NC,2025-03,Imaging,above_120_percent,16,1.2081805359661493,7.3799999999999955,118.07999999999993
Overpayment,PRV053,80053,NY,2025-02,Lab,100_to_120_percent,52,1.1628407460545194,2.2700000000000014,118.04000000000008
Overpayment,PRV032,80053,NC,2024-05,Lab,100_to_120_percent,47,1.1675567423230973,2.509999999999998,117.96999999999991
Overpayment,PRV033,93000,FL,2024-05,Diagnostic,above_120_percent,22,1.2518832391713748,5.350000000000001,117.70000000000003
Overpayment,PRV028,80053,VA,2025-03,Lab,above_120_percent,42,1.2114803625377644,2.799999999999999,117.59999999999995
Overpayment,PRV005,93000,PA,2024-09,Diagnostic,above_120_percent,23,1.2038292780215396,5.109999999999999,117.52999999999999
Overpayment,PRV054,80053,PA,2025-08,Lab,100_to_120_percent,52,1.163412870571222,2.26,117.51999999999998
Overpayment,PRV034,71046,PA,2025-06,Imaging,above_120_percent,14,1.2539346246973366,8.39,117.46000000000001
Overpayment,PRV044,93000,MD,2025-02,Diagnostic,above_120_percent,14,1.3538851351351353,8.380000000000003,117.32000000000004
Overpayment,PRV059,80053,VA,2025-02,Lab,100_to_120_percent,51,1.1663051337671728,2.299999999999999,117.29999999999994
Overpayment,PRV026,80053,NC,2025-03,Lab,above_120_percent,41,1.207396664249456,2.8599999999999994,117.25999999999998
Overpayment,PRV006,93000,VA,2025-02,Diagnostic,above_120_percent,20,1.245599329421626,5.859999999999999,117.19999999999999
Overpayment,PRV016,80053,PA,2025-06,Lab,above_120_percent,33,1.2546628407460545,3.549999999999999,117.14999999999996
Overpayment,PRV020,80053,NC,2025-09,Lab,100_to_120_percent,49,1.1805135951661632,2.3900000000000006,117.11000000000003
Overpayment,PRV016,80053,PA,2025-01,Lab,100_to_120_percent,45,1.1735647530040052,2.599999999999998,116.9999999999999
Overpayment,PRV008,80053,PA,2024-09,Lab,above_120_percent,43,1.2054380664652569,2.7200000000000006,116.96000000000002
Overpayment,PRV028,93000,VA,2025-12,Diagnostic,above_120_percent,18,1.2588751495811727,6.489999999999998,116.81999999999996
Overpayment,PRV048,93000,NY,2025-01,Diagnostic,above_120_percent,17,1.297145328719723,6.869999999999997,116.78999999999996
Overpayment,PRV032,71046,NC,2024-01,Imaging,above_120_percent,15,1.2194640338504934,7.779999999999994,116.6999999999999
Overpayment,PRV021,93000,FL,2024-02,Diagnostic,above_120_percent,19,1.2890772128060264,6.140000000000001,116.66000000000001
Overpayment,PRV031,93000,PA,2025-11,Diagnostic,above_120_percent,16,1.29078579976067,7.289999999999999,116.63999999999999
Overpayment,PRV032,71046,NC,2025-01,Imaging,above_120_percent,12,1.2777936553300944,9.719999999999999,116.63999999999999
Overpayment,PRV031,93000,PA,2024-06,Diagnostic,above_120_percent,17,1.296712802768166,6.859999999999999,116.61999999999999
Overpayment,PRV016,93000,PA,2025-09,Diagnostic,above_120_percent,24,1.226423902894491,4.849999999999998,116.39999999999995
Overpayment,PRV023,80053,MD,2024-02,Lab,100_to_120_percent,52,1.161711385061639,2.2300000000000004,115.96000000000002
Overpayment,PRV031,80053,PA,2024-05,Lab,100_to_120_percent,46,1.18077474892396,2.5200000000000014,115.92000000000006
Overpayment,PRV026,93000,NC,2025-08,Diagnostic,above_120_percent,24,1.227401129943503,4.830000000000002,115.92000000000004
Overpayment,PRV044,93000,MD,2025-10,Diagnostic,above_120_percent,19,1.2433187076186678,6.100000000000001,115.90000000000003
Overpayment,PRV041,93000,NC,2025-04,Diagnostic,above_120_percent,18,1.271537162162162,6.43,115.74
Overpayment,PRV012,93000,VA,2024-06,Diagnostic,above_120_percent,24,1.208477508650519,4.82,115.68
Overpayment,PRV010,71046,PA,2025-12,Imaging,above_120_percent,16,1.2055729314756893,7.229999999999997,115.67999999999995
Overpayment,PRV033,71046,FL,2024-03,Imaging,above_120_percent,14,1.2351936218678816,8.260000000000005,115.64000000000007
Overpayment,PRV041,80053,NC,2024-09,Lab,above_120_percent,36,1.2142857142857144,3.210000000000001,115.56000000000003
Overpayment,PRV020,80053,NC,2024-09,Lab,100_to_120_percent,50,1.1542056074766354,2.3099999999999987,115.49999999999994
Overpayment,PRV041,93000,NC,2025-05,Diagnostic,above_120_percent,18,1.2772491349480968,6.41,115.38
Overpayment,PRV051,93000,VA,2025-11,Diagnostic,above_120_percent,20,1.2432432432432432,5.760000000000002,115.20000000000003
Overpayment,PRV048,80053,NY,2024-11,Lab,100_to_120_percent,45,1.1851048445408532,2.5600000000000005,115.20000000000002
Overpayment,PRV016,93000,PA,2025-04,Diagnostic,above_120_percent,16,1.3361344537815125,7.199999999999999,115.19999999999999
Overpayment,PRV051,93000,VA,2025-12,Diagnostic,above_120_percent,16,1.3361344537815125,7.199999999999999,115.19999999999999
Overpayment,PRV033,71046,FL,2024-02,Imaging,above_120_percent,12,1.2730637813211847,9.590000000000003,115.08000000000004
Overpayment,PRV006,71046,VA,2024-01,Imaging,above_120_percent,14,1.2343526721920548,8.199999999999996,114.79999999999994
Overpayment,PRV045,80053,NC,2025-08,Lab,above_120_percent,37,1.2248005801305295,3.1000000000000014,114.70000000000005
Overpayment,PRV019,80053,NY,2025-02,Lab,100_to_120_percent,49,1.1678622668579628,2.3400000000000016,114.66000000000008
Overpayment,PRV053,80053,NY,2025-08,Lab,100_to_120_percent,49,1.152244632400781,2.3400000000000016,114.66000000000008
Overpayment,PRV023,93000,MD,2025-01,Diagnostic,above_120_percent,22,1.2078181092939768,5.210000000000001,114.62000000000002
Overpayment,PRV041,93000,NC,2024-06,Diagnostic,above_120_percent,17,1.2846283783783785,6.740000000000002,114.58000000000004
Overpayment,PRV032,93000,NC,2025-11,Diagnostic,above_120_percent,19,1.2810457516339868,6.02,114.38
Overpayment,PRV036,80053,VA,2025-07,Lab,100_to_120_percent,48,1.1707317073170733,2.380000000000001,114.24000000000004
Overpayment,PRV020,80053,NC,2025-02,Lab,100_to_120_percent,48,1.1797583081570997,2.379999999999999,114.23999999999995
Overpayment,PRV002,80053,NC,2024-02,Lab,100_to_120_percent,49,1.1689630166787528,2.330000000000002,114.17000000000009
Overpayment,PRV060,80053,MD,2025-10,Lab,100_to_120_percent,46,1.1798404641044236,2.4800000000000004,114.08000000000001
Overpayment,PRV020,93000,NC,2025-03,Diagnostic,above_120_percent,19,1.280112044817927,6.0,114.0
Overpayment,PRV035,93000,FL,2025-05,Diagnostic,above_120_percent,22,1.2066214599122458,5.18,113.96
Overpayment,PRV006,80053,VA,2025-12,Lab,100_to_120_percent,52,1.1588107324147934,2.1900000000000013,113.88000000000007
Overpayment,PRV057,71046,MD,2024-02,Imaging,above_120_percent,15,1.229721549636804,7.590000000000003,113.85000000000005
Overpayment,PRV036,71046,VA,2024-06,Imaging,above_120_percent,13,1.248507250497583,8.739999999999995,113.61999999999993
Overpayment,PRV005,93000,PA,2025-01,Diagnostic,above_120_percent,22,1.2179054054054055,5.16,113.52000000000001
Overpayment,PRV005,93000,PA,2024-02,Diagnostic,above_120_percent,19,1.2810734463276838,5.970000000000002,113.43000000000005
Overpayment,PRV044,93000,MD,2024-10,Diagnostic,above_120_percent,20,1.266949152542373,5.670000000000002,113.40000000000003
Overpayment,PRV053,93000,NY,2025-09,Diagnostic,above_120_percent,22,1.2404295051353873,5.149999999999999,113.29999999999997
Overpayment,PRV057,93000,MD,2025-02,Diagnostic,above_120_percent,19,1.2777777777777777,5.949999999999999,113.04999999999998
Overpayment,PRV006,93000,VA,2025-04,Diagnostic,above_120_percent,18,1.2931839402427636,6.279999999999998,113.03999999999996
Overpayment,PRV021,93000,FL,2025-11,Diagnostic,above_120_percent,21,1.21459912245712,5.379999999999999,112.97999999999998
Overpayment,PRV010,80053,PA,2024-01,Lab,100_to_120_percent,52,1.1638972809667674,2.17,112.84
Overpayment,PRV050,80053,NC,2025-01,Lab,100_to_120_percent,47,1.1721664275466284,2.4000000000000004,112.80000000000001
Overpayment,PRV020,80053,NC,2025-08,Lab,100_to_120_percent,48,1.1685796269727402,2.3499999999999996,112.79999999999998
Overpayment,PRV053,80053,NY,2025-04,Lab,above_120_percent,39,1.2182779456193353,2.889999999999999,112.70999999999995
Overpayment,PRV036,80053,VA,2024-11,Lab,100_to_120_percent,46,1.1850453172205437,2.4499999999999993,112.69999999999996
Overpayment,PRV002,93000,NC,2024-03,Diagnostic,above_120_percent,18,1.2623637887678123,6.260000000000002,112.68000000000004
Overpayment,PRV059,93000,VA,2024-09,Diagnostic,above_120_percent,26,1.2038606403013183,4.330000000000002,112.58000000000004
Overpayment,PRV033,93000,FL,2024-10,Diagnostic,above_120_percent,14,1.339527027027027,8.04,112.55999999999999
Overpayment,PRV046,71046,NC,2024-10,Imaging,above_120_percent,13,1.244005641748942,8.649999999999999,112.44999999999999
Overpayment,PRV012,80053,VA,2025-07,Lab,above_120_percent,35,1.2088484059856863,3.209999999999999,112.34999999999997
Overpayment,PRV028,93000,VA,2024-11,Diagnostic,above_120_percent,16,1.2942162615255657,7.02,112.32
Overpayment,PRV008,93000,PA,2025-09,Diagnostic,above_120_percent,15,1.2983645791783007,7.479999999999997,112.19999999999996
Overpayment,PRV054,93000,PA,2025-11,Diagnostic,above_120_percent,26,1.2012138188608776,4.309999999999999,112.05999999999997
Overpayment,PRV005,93000,PA,2025-09,Diagnostic,above_120_percent,15,1.3154560810810811,7.469999999999999,112.04999999999998
Overpayment,PRV008,93000,PA,2024-10,Diagnostic,above_120_percent,16,1.329566854990584,7.0,112.0
Overpayment,PRV033,93000,FL,2025-01,Diagnostic,above_120_percent,21,1.2301038062283738,5.32,111.72
Overpayment,PRV022,71046,PA,2025-12,Imaging,above_120_percent,13,1.2445899772209568,8.590000000000003,111.67000000000004
Overpayment,PRV023,93000,MD,2025-01,Diagnostic,above_120_percent,20,1.2221779018747507,5.57,111.4
Overpayment,PRV007,93000,FL,2025-03,Diagnostic,above_120_percent,17,1.2833044982698962,6.550000000000001,111.35000000000001
Overpayment,PRV008,93000,PA,2025-01,Diagnostic,above_120_percent,19,1.2735760971055088,5.859999999999999,111.33999999999999
Overpayment,PRV021,93000,FL,2024-01,Diagnostic,above_120_percent,22,1.2362278244631184,5.059999999999999,111.31999999999996
Overpayment,PRV046,93000,NC,2024-03,Diagnostic,above_120_percent,22,1.2136824324324325,5.059999999999999,111.31999999999996
Overpayment,PRV033,71046,FL,2025-09,Imaging,above_120_percent,12,1.2820590922936341,9.260000000000005,111.12000000000006
Overpayment,PRV031,80053,PA,2024-05,Lab,100_to_120_percent,47,1.169296987087518,2.360000000000001,110.92000000000006
Overpayment,PRV032,80053,NC,2024-06,Lab,100_to_120_percent,48,1.1675126903553301,2.3100000000000023,110.88000000000011
Overpayment,PRV012,93000,VA,2025-05,Diagnostic,above_120_percent,22,1.217993079584775,5.039999999999999,110.87999999999998
Overpayment,PRV010,80053,PA,2025-08,Lab,100_to_120_percent,46,1.1742588575560375,2.4099999999999984,110.85999999999993
Overpayment,PRV060,80053,MD,2025-12,Lab,above_120_percent,40,1.2008701957940537,2.7699999999999996,110.79999999999998
Overpayment,PRV006,93000,VA,2025-07,Diagnostic,above_120_percent,15,1.3093042749371333,7.379999999999999,110.69999999999999
Overpayment,PRV008,71046,PA,2024-03,Imaging,above_120_percent,13,1.2400564174894217,8.509999999999998,110.62999999999997
Overpayment,PRV008,93000,PA,2024-09,Diagnostic,above_120_percent,23,1.2027027027027026,4.800000000000001,110.40000000000002
Overpayment,PRV005,71046,PA,2025-01,Imaging,above_120_percent,13,1.2569612590799033,8.490000000000002,110.37000000000003
Overpayment,PRV002,93000,NC,2025-04,Diagnostic,above_120_percent,22,1.2099748533109809,5.010000000000002,110.22000000000003
Overpayment,PRV021,93000,FL,2025-01,Diagnostic,above_120_percent,14,1.3669467787114846,7.859999999999999,110.03999999999999
Overpayment,PRV028,93000,VA,2024-11,Diagnostic,above_120_percent,18,1.2876647834274955,6.110000000000003,109.98000000000005
Overpayment,PRV016,80053,PA,2025-07,Lab,100_to_120_percent,47,1.1696881798404641,2.34,109.97999999999999
Overpayment,PRV006,71046,VA,2024-05,Imaging,above_120_percent,16,1.2092598233323182,6.8700000000000045,109.92000000000007
Overpayment,PRV046,71046,NC,2025-01,Imaging,above_120_percent,13,1.2406036446469249,8.450000000000003,109.85000000000004
Overpayment,PRV033,71046,FL,2024-11,Imaging,above_120_percent,12,1.2581100141043724,9.149999999999999,109.79999999999998
Overpayment,PRV008,93000,PA,2024-06,Diagnostic,above_120_percent,23,1.222689075630252,4.77,109.71
Overpayment,PRV031,93000,PA,2024-01,Diagnostic,above_120_percent,23,1.2054498269896194,4.75,109.25
Overpayment,PRV057,80053,MD,2025-10,Lab,100_to_120_percent,48,1.1628407460545194,2.2700000000000014,108.96000000000006
Overpayment,PRV050,93000,NC,2025-06,Diagnostic,above_120_percent,19,1.2419763513513513,5.73,108.87
Overpayment,PRV023,93000,MD,2024-12,Diagnostic,above_120_percent,20,1.2297297297297298,5.440000000000001,108.80000000000003
Overpayment,PRV012,93000,VA,2024-08,Diagnostic,above_120_percent,22,1.208614864864865,4.940000000000001,108.68000000000004
Overpayment,PRV041,93000,NC,2024-02,Diagnostic,above_120_percent,16,1.2936851211072664,6.789999999999999,108.63999999999999
Overpayment,PRV028,93000,VA,2025-12,Diagnostic,above_120_percent,19,1.2393126571668065,5.710000000000001,108.49000000000001
Overpayment,PRV057,93000,MD,2025-05,Diagnostic,above_120_percent,22,1.2081925675675675,4.93,108.46
Overpayment,PRV053,93000,NY,2024-12,Diagnostic,above_120_percent,19,1.2407094594594594,5.699999999999999,108.29999999999998
Overpayment,PRV025,93000,NY,2025-01,Diagnostic,above_120_percent,19,1.227363382528919,5.699999999999999,108.29999999999998
Overpayment,PRV023,93000,MD,2025-09,Diagnostic,above_120_percent,21,1.242467043314501,5.150000000000002,108.15000000000005
Overpayment,PRV031,93000,PA,2025-12,Diagnostic,above_120_percent,17,1.2969187675070029,6.359999999999999,108.11999999999999
Overpayment,PRV002,93000,NC,2024-02,Diagnostic,above_120_percent,19,1.246107266435986,5.689999999999998,108.10999999999996
Overpayment,PRV036,93000,VA,2025-07,Diagnostic,above_120_percent,16,1.2829002514668901,6.75,108.0
Overpayment,PRV020,93000,NC,2024-04,Diagnostic,above_120_percent,18,1.2385321100917432,5.98,107.64000000000001
Overpayment,PRV039,80053,NY,2025-08,Lab,above_120_percent,38,1.2052211747643222,2.830000000000002,107.54000000000008
Overpayment,PRV016,71046,PA,2024-10,Imaging,above_120_percent,12,1.2723119098385625,8.940000000000005,107.28000000000006
Overpayment,PRV004,71046,FL,2025-03,Imaging,above_120_percent,9,1.3601694915254237,11.899999999999999,107.1
Overpayment,PRV002,93000,NC,2024-05,Diagnostic,above_120_percent,23,1.2170868347338935,4.649999999999999,106.94999999999996
